unix,low,high,open,close,volume,datetime,vol_fiat
1627516800,1914.6,2018.5,1942.05,2004.44,12534.24663371,2021-07-29,25124145.32247367
1627430400,1901.0,1989.83,1946.7,1942.31,25687.24701434,2021-07-28,49892596.74842272
1627344000,1823.73,1965.0,1888.25,1948.1,28299.11112925,2021-07-27,55129498.39089192
1627257600,1844.32,2060.59,1860.93,1888.0,47691.41323471,2021-07-26,90041388.18713248
1627171200,1789.97,1866.16,1858.44,1861.0,12740.10871275,2021-07-25,23709342.31442775
1627084800,1789.0,1871.86,1804.56,1857.31,15408.90625618,2021-07-24,28619115.678665675
1626998400,1688.5,1810.0,1720.69,1803.73,18503.03283056,2021-07-23,33374475.40746599
1626912000,1655.0,1738.88,1692.22,1719.57,17482.56687184,2021-07-22,30062497.51580991
1626825600,1489.66,1721.99,1516.06,1692.14,25436.804892,2021-07-21,43042635.02994888
1626739200,1455.78,1559.74,1541.8,1515.57,21206.51059904,2021-07-20,32139951.268587053
1626652800,1526.83,1626.97,1602.5,1540.98,18794.81426127,2021-07-19,28962432.880331844
1626566400,1593.01,1688.51,1610.24,1602.1,10887.06720842,2021-07-18,17442170.37460968
1626480000,1566.5,1626.49,1589.55,1609.49,8377.1750785,2021-07-17,13482979.517094966
1626393600,1566.01,1663.95,1625.82,1589.96,14046.56183494,2021-07-16,22333471.455081202
1626307200,1593.94,1723.86,1685.5,1625.91,15679.59317887,2021-07-15,25493607.345456522
1626220800,1582.91,1710.49,1648.47,1685.35,17115.80958467,2021-07-14,28846129.683523584
1626134400,1627.73,1727.52,1713.02,1647.56,15296.32430152,2021-07-13,25201612.066212293
1626048000,1693.37,1827.28,1803.13,1713.16,13237.47957031,2021-07-12,22677920.50067228
1625961600,1755.37,1831.0,1779.07,1802.65,6384.82314477,2021-07-11,11509601.441919642
1625875200,1749.23,1848.04,1809.79,1779.59,9874.2090867,2021-07-10,17572043.748600453
1625788800,1732.15,1846.86,1788.55,1809.79,18327.20146361,2021-07-09,33168385.93682674
1625702400,1759.16,1972.16,1965.49,1787.22,22143.29082284,2021-07-08,39574932.22439611
1625616000,1940.44,2037.0,1964.1,1966.23,15832.3925394,2021-07-07,31130125.182744462
1625529600,1848.6,1983.04,1853.1,1963.87,17461.55106263,2021-07-06,34292216.285367176
1625443200,1820.0,1958.54,1958.54,1851.6,15090.59100185,2021-07-05,27941738.299025457
1625356800,1845.51,2012.54,1876.58,1957.15,13129.0147152,2021-07-04,25695451.149853684
1625270400,1783.71,1888.25,1816.88,1876.22,9115.43994814,2021-07-03,17102570.73949923
1625184000,1705.12,1819.98,1779.85,1816.61,15458.31049417,2021-07-02,28081721.42681416
1625097600,1750.0,1920.9,1920.9,1781.32,17472.90303153,2021-07-01,31124831.62812502
1625011200,1754.91,1929.0,1820.06,1920.1,18001.00850439,2021-06-30,34563736.42927924
1624924800,1738.85,1888.56,1747.03,1819.45,13783.04221442,2021-06-29,25077556.15702647
1624838400,1644.07,1798.0,1660.99,1746.95,18572.51073489,2021-06-28,32445247.628316082
1624752000,1515.63,1662.0,1534.77,1659.98,9632.97771789,2021-06-27,15990550.352143044
1624665600,1432.3,1555.31,1519.36,1534.67,18324.92542831,2021-06-26,28122713.30706451
1624579200,1500.56,1690.38,1671.92,1520.0,18792.17576531,2021-06-25,28564107.1632712
1624492800,1580.26,1707.0,1651.7,1668.7,10699.5626826,2021-06-24,17854360.248454623
1624406400,1527.71,1717.54,1575.78,1651.23,21239.46228852,2021-06-23,35071237.31467288
1624320000,1427.12,1676.04,1583.17,1575.0,51013.95342083,2021-06-22,80346976.63780725
1624233600,1565.0,1899.97,1891.21,1583.65,56081.8939505,2021-06-21,88814091.35470933
1624147200,1726.69,1913.04,1830.02,1892.19,22217.62507887,2021-06-20,42039967.99798703
1624060800,1828.01,1926.05,1885.51,1830.93,8052.37664652,2021-06-19,14743337.973412864
1623974400,1796.64,1997.27,1994.1,1885.5,15738.61265495,2021-06-18,29675154.160908226
1623888000,1937.71,2056.31,1972.5,1993.67,10450.56061034,2021-06-17,20834969.17201655
1623801600,1959.71,2108.2,2100.0,1973.21,14278.22741475,2021-06-16,28173941.117058847
1623715200,2070.25,2177.77,2130.83,2099.99,10954.69583499,2021-06-15,23004751.706520647
1623628800,2032.1,2152.24,2076.05,2130.18,11674.59711608,2021-06-14,24868993.28473129
1623542400,1914.39,2105.13,1963.06,2071.62,14255.05948987,2021-06-13,29531066.34040449
1623456000,1871.0,2031.73,1944.6,1961.13,14460.98023625,2021-06-12,28359862.170716964
1623369600,1917.71,2052.1,2031.26,1945.46,11553.85746543,2021-06-11,22477567.544695448
1623283200,1996.35,2156.38,2144.16,2031.01,13692.44745175,2021-06-10,27809497.698978767
1623196800,1977.09,2158.68,2060.47,2143.12,24777.74767905,2021-06-09,53101686.605925635
1623110400,1893.27,2152.98,2131.26,2061.8,49244.05846985,2021-06-08,101531399.75313674
1623024000,2115.21,2343.2,2229.5,2132.63,21648.76983814,2021-06-07,46168816.01991251
1622937600,2157.06,2262.35,2165.64,2231.11,11846.79434119,2021-06-06,26431501.32257242
1622851200,2106.29,2323.9,2218.85,2167.07,19355.09293074,2021-06-05,41943841.23741873
1622764800,2105.0,2360.33,2354.88,2214.74,29743.32772729,2021-06-04,65873737.650738254
1622678400,2183.55,2371.06,2218.0,2354.5,23079.27346201,2021-06-03,54340149.36630254
1622592000,2088.88,2296.8,2155.91,2218.5,19256.98267781,2021-06-02,42721616.070721485
1622505600,2068.7,2241.0,2213.41,2156.58,27705.24476972,2021-06-01,59748576.76548275
1622419200,1867.43,2222.68,1960.14,2211.38,41281.96394745,2021-05-31,91290109.43411198
1622332800,1794.99,2060.0,1874.73,1959.77,31053.94520436,2021-05-30,60858590.1931486
1622246400,1815.67,2113.99,1982.7,1874.15,67413.15756616,2021-05-29,126342369.25261879
1622160000,1907.77,2267.78,2252.83,1982.93,105357.04412584,2021-05-28,208915643.5084519
1622073600,2166.1,2373.38,2369.59,2252.18,38021.05930173,2021-05-27,85630269.33817026
1621987200,2159.89,2384.05,2209.8,2370.93,63236.50132374,2021-05-26,149929318.08349487
1621900800,1944.36,2256.54,2173.16,2208.49,94367.20105038,2021-05-25,208409019.8477537
1621814400,1709.81,2195.0,1724.13,2172.81,95125.73794481,2021-05-24,206690154.66386262
1621728000,1412.94,1957.62,1889.31,1721.9,107004.7251931,2021-05-23,184251436.3099989
1621641600,1773.18,2045.48,2000.93,1889.08,64477.75536827,2021-05-22,121803638.1110915
1621555200,1721.31,2408.79,2273.03,2001.2,86382.52070967,2021-05-21,172868700.4441916
1621468800,1772.77,2498.88,2006.67,2276.29,105692.94808866,2021-05-20,240587800.80473587
1621382400,1505.81,2819.41,2763.17,2006.67,179243.63192356,2021-05-19,359682818.87205017
1621296000,2664.77,2940.0,2698.72,2764.44,49117.42704837,2021-05-18,135782180.02959597
1621209600,2555.0,2949.54,2944.57,2699.35,73035.5935592,2021-05-17,197148629.47402653
1621123200,2736.67,3191.36,3003.67,2944.38,53759.95307153,2021-05-16,158289730.6247515
1621036800,2950.0,3405.88,3360.44,3004.66,38836.63556338,2021-05-15,116690885.41186534
1620950400,3059.93,3450.0,3080.27,3362.83,34081.15606603,2021-05-14,114609134.05352767
1620864000,2927.34,3349.99,3160.23,3080.01,76288.88233396,2021-05-13,234970520.47742018
1620777600,3110.13,3629.24,3439.17,3173.37,54291.05673499,2021-05-12,172285610.7111152
1620691200,3111.37,3442.79,3248.29,3439.21,40718.25931143,2021-05-11,140038644.6064632
1620604800,2986.0,3467.0,3228.85,3250.94,62273.66097796,2021-05-10,202447935.41968927
1620518400,3080.97,3282.7,3216.88,3228.12,30288.77907213,2021-05-09,97775813.49832429
1620432000,2845.43,3250.0,2868.73,3217.17,37534.32812025,2021-05-08,120754314.3986247
1620345600,2785.23,2955.4,2892.26,2869.23,23840.55879616,2021-05-07,68404046.51470615
1620259200,2809.89,2988.88,2929.56,2891.38,33350.93436372,2021-05-06,96430224.60057274
1620172800,2669.08,2946.0,2699.22,2928.81,43888.32766532,2021-05-05,128540572.94946587
1620086400,2640.0,2940.0,2848.77,2700.35,80415.45900576,2021-05-04,217149884.726204
1620000000,2451.27,2867.14,2451.57,2846.77,53165.66043679,2021-05-03,151350407.16164067
1619913600,2373.07,2479.49,2446.51,2449.53,19229.86483989,2021-05-02,47104130.82125576
1619827200,2292.67,2451.5,2306.21,2446.11,25869.28382513,2021-05-01,63279113.85748875
1619740800,2250.54,2318.9,2275.46,2307.66,18017.99392859,2021-04-30,41579403.86925
1619654400,2203.9,2318.0,2265.55,2275.53,22778.28586233,2021-04-29,51832672.82830779
1619568000,2122.35,2277.0,2206.71,2265.86,28754.45199238,2021-04-28,65153562.59145415
1619481600,2059.84,2220.17,2098.0,2207.21,23947.50488598,2021-04-27,52857172.25938392
1619395200,1906.64,2104.38,1921.0,2097.58,30396.89470305,2021-04-26,63759918.39122362
1619308800,1795.86,1955.0,1837.63,1920.99,23455.36723112,2021-04-25,45057525.89730921
1619222400,1793.91,1962.83,1961.54,1837.53,22109.52260573,2021-04-24,40626911.073707044
1619136000,1740.0,2030.84,1998.07,1962.08,75042.50222269,2021-04-23,147239392.76109558
1619049600,1901.0,2199.6,1959.7,1998.0,54855.51860719,2021-04-22,109601326.17716563
1618963200,1867.57,2052.82,1938.39,1959.99,28483.69651238,2021-04-21,55827760.32729968
1618876800,1706.09,1953.11,1798.32,1939.16,31065.34753052,2021-04-20,60240679.31728317
1618790400,1733.83,1925.0,1876.71,1798.63,33578.94550656,2021-04-19,60396098.75646401
1618704000,1711.13,1970.21,1950.88,1877.37,64157.50091039,2021-04-18,120447367.48413888
1618617600,1947.41,2080.28,2028.44,1951.0,17784.99651092,2021-04-17,34698528.19280492
1618531200,1924.52,2130.45,2106.52,2027.32,33628.31153635,2021-04-16,68175348.54387307
1618444800,2003.66,2127.0,2033.7,2106.1,18274.77569236,2021-04-15,38488505.08567939
