unix,low,high,open,close,volume,datetime,vol_fiat
1627516800,23.082,26.823,23.326,26.283,43764.02,2021-07-29,1150249.7376599999
1627430400,23.208,24.377,23.742,23.384,29389.877,2021-07-28,687252.883768
1627344000,22.732,24.528,23.803,23.77,47194.389,2021-07-27,1121810.62653
1627257600,23.594,26.312,23.966,23.842,167198.562,2021-07-26,3986348.115204
1627171200,22.546,24.461,24.249,23.98,30306.437,2021-07-25,726748.35926
1627084800,23.88,25.07,24.22,24.318,31917.075,2021-07-24,776159.4298500001
1626998400,22.437,24.32,23.374,24.219,23309.407,2021-07-23,564530.528133
1626912000,22.0,23.982,22.573,23.371,27856.715,2021-07-22,651039.286265
1626825600,19.409,23.274,19.935,22.663,45188.975,2021-07-21,1024117.740425
1626739200,18.787,21.128,20.798,19.877,48543.449,2021-07-20,964898.135773
1626652800,20.351,22.615,22.466,20.764,32545.02,2021-07-19,675764.79528
1626566400,22.4,23.508,22.697,22.548,6927.603,2021-07-18,156203.59244399998
1626480000,22.031,23.555,22.275,22.721,16670.652,2021-07-17,378773.88409199996
1626393600,22.187,24.919,23.948,22.27,18557.601,2021-07-16,413277.77426999994
1626307200,23.721,26.555,26.418,24.204,15825.487,2021-07-15,383040.087348
1626220800,23.2,26.555,24.646,26.418,37306.311,2021-07-14,985558.123998
1626134400,24.485,26.187,25.886,24.646,16900.529,2021-07-13,416530.437734
1626048000,25.381,27.52,27.173,25.95,19866.108,2021-07-12,515525.5026
1625961600,26.483,27.388,26.831,27.127,7107.176,2021-07-11,192796.36335200001
1625875200,26.218,28.793,28.043,26.768,14037.299,2021-07-10,375750.41963200003
1625788800,27.047,29.102,27.833,28.059,14137.429,2021-07-09,396682.12031100004
1625702400,27.634,31.239,31.052,27.904,39547.453,2021-07-08,1103532.128512
1625616000,28.763,32.254,28.925,31.028,31107.396,2021-07-07,965200.283088
1625529600,27.815,29.548,27.882,28.93,21695.564,2021-07-06,627652.66652
1625443200,27.4,29.048,28.848,27.842,15168.169,2021-07-05,422312.16129799996
1625356800,28.352,29.92,29.063,28.965,15437.44,2021-07-04,447145.4496
1625270400,28.1,29.823,28.845,29.054,14682.305,2021-07-03,426579.68947
1625184000,26.582,28.752,28.071,28.752,16838.973,2021-07-02,484154.151696
1625097600,27.23,30.045,29.823,28.185,15206.994,2021-07-01,428609.12589
1625011200,26.697,30.301,28.315,29.926,25729.161,2021-06-30,769970.8720859999
1624924800,27.444,30.148,27.69,28.404,24997.803,2021-06-29,710037.596412
1624838400,26.055,28.741,26.818,27.69,23420.857,2021-06-28,648523.53033
1624752000,24.555,26.7,24.79,26.62,22563.028,2021-06-27,600627.80536
1624665600,22.469,25.222,24.106,24.813,34474.115,2021-06-26,855406.2154949999
1624579200,23.427,27.573,26.318,24.008,22805.224,2021-06-25,547507.8177919999
1624492800,23.906,27.6,26.055,26.105,25088.128,2021-06-24,654925.58144
1624406400,21.616,27.671,22.777,25.887,47334.993,2021-06-23,1225360.9637910002
1624320000,17.0,24.08,22.0,22.5,58078.764,2021-06-22,1306772.1900000002
1624233600,21.776,29.802,29.802,22.165,44431.87,2021-06-21,984832.39855
1624147200,26.444,30.244,29.693,29.849,155539.828,2021-06-20,4642708.325972
1624060800,29.49,31.575,31.079,29.735,53447.778,2021-06-19,1589269.6788299999
1623974400,29.538,33.207,32.997,31.083,23142.827,2021-06-18,719348.491641
1623888000,32.142,33.639,33.639,32.998,3145.53,2021-06-17,103796.19894
